facilityuid,facility,code,ward,sub_county,county,indicator,period,dhis2_value,datim_value,gender,age
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,pkShOkgNQt2,2019Q4,7,7.0,(M),20-24
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,pkShOkgNQt2,2020Q2,8,7.0,(M),20-24
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,YXJf27jfkvS,2020Q1,9,16.0,(F),15-19
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,YXJf27jfkvS,2020Q2,6,21.0,(F),15-19
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,atSQz5O7e2A,2020Q1,80,95.0,(F),25+
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,2019Q4,26,40.0,(F),20-24
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,2020Q2,22,37.0,(F),20-24
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,2019Q4,12,8.0,(M),20-24
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,2020Q1,7,7.0,(M),20-24
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,2020Q2,11,20.0,(M),20-24
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,2019Q4,12,32.0,(F),15-19
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,2020Q1,27,35.0,(F),15-19
AKCk8JAY0dK,Kisembe Dispensary,20044,Bunyala West Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,2020Q2,14,21.0,(F),15-19
aldqNnKJgrg,Matioli Dispensary,16006,Butsotso South Ward,Lurambi Sub County,Kakamega County,atSQz5O7e2A,2019Q4,25,33.0,(F),25+
aldqNnKJgrg,Matioli Dispensary,16006,Butsotso South Ward,Lurambi Sub County,Kakamega County,JiuqbydCIcy,2019Q4,6,12.0,(F),20-24
aldqNnKJgrg,Matioli Dispensary,16006,Butsotso South Ward,Lurambi Sub County,Kakamega County,pkShOkgNQt2,2019Q4,1,1.0,(M),20-24
aldqNnKJgrg,Matioli Dispensary,16006,Butsotso South Ward,Lurambi Sub County,Kakamega County,pkShOkgNQt2,2020Q1,10,9.0,(M),20-24
aTrw18DrKW1,Mabusi Health Centre,15983,Nzoia Ward,Likuyani Sub County,Kakamega County,atSQz5O7e2A,2019Q4,72,144.0,(F),25+
aTrw18DrKW1,Mabusi Health Centre,15983,Nzoia Ward,Likuyani Sub County,Kakamega County,gMICOUtzqRb,2019Q4,5,8.0,(F),10-14
aTrw18DrKW1,Mabusi Health Centre,15983,Nzoia Ward,Likuyani Sub County,Kakamega County,gMICOUtzqRb,2020Q1,4,4.0,(F),10-14
aTrw18DrKW1,Mabusi Health Centre,15983,Nzoia Ward,Likuyani Sub County,Kakamega County,JiuqbydCIcy,2020Q2,23,72.0,(F),20-24
aTrw18DrKW1,Mabusi Health Centre,15983,Nzoia Ward,Likuyani Sub County,Kakamega County,pkShOkgNQt2,2019Q4,19,19.0,(M),20-24
aTrw18DrKW1,Mabusi Health Centre,15983,Nzoia Ward,Likuyani Sub County,Kakamega County,pkShOkgNQt2,2020Q2,15,15.0,(M),20-24
eFmuvjEF89U,Mung'ang'a Dispensary,16041,East wanga Ward,Mumias East Sub County,Kakamega County,gTkVw97FnQK,2019Q4,30,36.0,(M),25+
eFmuvjEF89U,Mung'ang'a Dispensary,16041,East wanga Ward,Mumias East Sub County,Kakamega County,JiuqbydCIcy,2020Q1,15,35.0,(F),20-24
eFmuvjEF89U,Mung'ang'a Dispensary,16041,East wanga Ward,Mumias East Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
eFmuvjEF89U,Mung'ang'a Dispensary,16041,East wanga Ward,Mumias East Sub County,Kakamega County,pkShOkgNQt2,2019Q4,13,12.0,(M),20-24
BEjIOW8DUVY,Kamashia Dispensary,18802,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,atSQz5O7e2A,2019Q4,35,39.0,(F),25+
BEjIOW8DUVY,Kamashia Dispensary,18802,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,JiuqbydCIcy,2019Q4,11,23.0,(F),20-24
BEjIOW8DUVY,Kamashia Dispensary,18802,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,JiuqbydCIcy,2020Q2,10,31.0,(F),20-24
BEjIOW8DUVY,Kamashia Dispensary,18802,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,pkShOkgNQt2,2019Q4,10,10.0,(M),20-24
BEjIOW8DUVY,Kamashia Dispensary,18802,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,pkShOkgNQt2,2020Q1,5,5.0,(M),20-24
El8fBMbWcrO,Kuvasali Health Centre,15959,East Kabras Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2020Q1,7,7.0,(M),20-24
bm0xjIsElOx,Namagara Dispensary,16064,Manda-shivanga Ward,Malava Sub County,Kakamega County,gTkVw97FnQK,2020Q2,16,18.0,(M),25+
bm0xjIsElOx,Namagara Dispensary,16064,Manda-shivanga Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2019Q4,8,7.0,(M),20-24
bm0xjIsElOx,Namagara Dispensary,16064,Manda-shivanga Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2020Q1,9,9.0,(M),20-24
bm0xjIsElOx,Namagara Dispensary,16064,Manda-shivanga Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2020Q1,5,22.0,(F),15-19
Bmhbkq3ILv5,Vikunga Dispensary,20174,Isukha west Ward,Shinyalu Sub County,Kakamega County,atSQz5O7e2A,2020Q1,54,75.0,(F),25+
Bmhbkq3ILv5,Vikunga Dispensary,20174,Isukha west Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2019Q4,2,2.0,(F),10-14
Bmhbkq3ILv5,Vikunga Dispensary,20174,Isukha west Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2020Q1,1,1.0,(F),10-14
Bmhbkq3ILv5,Vikunga Dispensary,20174,Isukha west Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2020Q2,2,2.0,(F),10-14
Bmhbkq3ILv5,Vikunga Dispensary,20174,Isukha west Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2019Q4,12,17.0,(F),20-24
Bmhbkq3ILv5,Vikunga Dispensary,20174,Isukha west Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q1,10,10.0,(M),20-24
Bmhbkq3ILv5,Vikunga Dispensary,20174,Isukha west Ward,Shinyalu Sub County,Kakamega County,YXJf27jfkvS,2019Q4,6,13.0,(F),15-19
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,atSQz5O7e2A,2020Q1,56,116.0,(F),25+
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2019Q4,1,2.0,(F),10-14
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2020Q1,20,49.0,(F),20-24
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2020Q2,14,44.0,(F),20-24
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,1,0.0,(M),10-14
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,2,3.0,(M),10-14
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q1,8,8.0,(M),20-24
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q2,1,1.0,(M),20-24
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,YXJf27jfkvS,2020Q1,11,38.0,(F),15-19
BRIBehwYmcd,Shamakhubu Health Centre,16104,Murhanda Ward,Shinyalu Sub County,Kakamega County,YXJf27jfkvS,2020Q2,8,38.0,(F),15-19
ByiHGSgYyaR,Mbagara Dispensary,16011,Mautuma Ward,Lugari Sub County,Kakamega County,gMICOUtzqRb,2020Q1,1,1.0,(F),10-14
ByiHGSgYyaR,Mbagara Dispensary,16011,Mautuma Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2019Q4,9,27.0,(F),20-24
ByiHGSgYyaR,Mbagara Dispensary,16011,Mautuma Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2020Q1,8,33.0,(F),20-24
ByiHGSgYyaR,Mbagara Dispensary,16011,Mautuma Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,2019Q4,8,5.0,(M),20-24
ByiHGSgYyaR,Mbagara Dispensary,16011,Mautuma Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,2020Q2,2,1.0,(M),20-24
ByiHGSgYyaR,Mbagara Dispensary,16011,Mautuma Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2019Q4,2,13.0,(F),15-19
ByiHGSgYyaR,Mbagara Dispensary,16011,Mautuma Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2020Q1,8,13.0,(F),15-19
f6tOBNIJ0HW,Amaiga Dispensary (Manga),20684,Chemuche Ward,Malava Sub County,Kakamega County,gTkVw97FnQK,2020Q1,43,0.0,(M),25+
f6tOBNIJ0HW,Amaiga Dispensary (Manga),20684,Chemuche Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,25,0.0,(M),10-14
f6tOBNIJ0HW,Amaiga Dispensary (Manga),20684,Chemuche Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,10,0.0,(M),10-14
c6oal13vwWU,Shivanga Health Centre,16122,Manda-shivanga Ward,Malava Sub County,Kakamega County,atSQz5O7e2A,2020Q1,28,56.0,(F),25+
f6tOBNIJ0HW,Amaiga Dispensary (Manga),20684,Chemuche Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,21,20.0,(M),10-14
f6tOBNIJ0HW,Amaiga Dispensary (Manga),20684,Chemuche Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2019Q4,50,0.0,(M),20-24
c6oal13vwWU,Shivanga Health Centre,16122,Manda-shivanga Ward,Malava Sub County,Kakamega County,gTkVw97FnQK,2020Q2,13,14.0,(M),25+
c6oal13vwWU,Shivanga Health Centre,16122,Manda-shivanga Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2019Q4,15,28.0,(F),20-24
c6oal13vwWU,Shivanga Health Centre,16122,Manda-shivanga Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2020Q1,7,35.0,(F),20-24
f6tOBNIJ0HW,Amaiga Dispensary (Manga),20684,Chemuche Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2020Q1,28,0.0,(M),20-24
c6oal13vwWU,Shivanga Health Centre,16122,Manda-shivanga Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2020Q2,4,23.0,(F),20-24
c6oal13vwWU,Shivanga Health Centre,16122,Manda-shivanga Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,4,1.0,(M),10-14
c6oal13vwWU,Shivanga Health Centre,16122,Manda-shivanga Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,2,2.0,(M),10-14
c6oal13vwWU,Shivanga Health Centre,16122,Manda-shivanga Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2020Q2,3,20.0,(F),15-19
CceWNo4yXvT,Malekha Dispensary,15997,Shirungu-mugai Ward,Malava Sub County,Kakamega County,atSQz5O7e2A,2020Q1,27,60.0,(F),25+
CceWNo4yXvT,Malekha Dispensary,15997,Shirungu-mugai Ward,Malava Sub County,Kakamega County,atSQz5O7e2A,2020Q2,23,55.0,(F),25+
CceWNo4yXvT,Malekha Dispensary,15997,Shirungu-mugai Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2020Q1,8,19.0,(F),20-24
CceWNo4yXvT,Malekha Dispensary,15997,Shirungu-mugai Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2020Q2,7,24.0,(F),20-24
CceWNo4yXvT,Malekha Dispensary,15997,Shirungu-mugai Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
CceWNo4yXvT,Malekha Dispensary,15997,Shirungu-mugai Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2019Q4,2,2.0,(M),20-24
CceWNo4yXvT,Malekha Dispensary,15997,Shirungu-mugai Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2020Q1,4,5.0,(M),20-24
CceWNo4yXvT,Malekha Dispensary,15997,Shirungu-mugai Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2020Q2,2,7.0,(F),15-19
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,gTkVw97FnQK,2020Q1,52,52.0,(M),25+
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,JiuqbydCIcy,2019Q4,29,65.0,(F),20-24
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,JiuqbydCIcy,2020Q1,28,71.0,(F),20-24
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,pkShOkgNQt2,2019Q4,10,14.0,(M),20-24
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,YXJf27jfkvS,2019Q4,15,36.0,(F),15-19
cFRuOTWF3ur,Musembe Dispensary (Lugari),16051,Chekalini Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2019Q4,27,51.0,(F),25+
cFRuOTWF3ur,Musembe Dispensary (Lugari),16051,Chekalini Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2020Q2,10,22.0,(F),25+
cFRuOTWF3ur,Musembe Dispensary (Lugari),16051,Chekalini Ward,Lugari Sub County,Kakamega County,gTkVw97FnQK,2020Q1,28,28.0,(M),25+
cFRuOTWF3ur,Musembe Dispensary (Lugari),16051,Chekalini Ward,Lugari Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,1,1.0,(M),10-14
cFRuOTWF3ur,Musembe Dispensary (Lugari),16051,Chekalini Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,2019Q4,7,7.0,(M),20-24
cFRuOTWF3ur,Musembe Dispensary (Lugari),16051,Chekalini Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,2020Q1,6,6.0,(M),20-24
Ci1bld843vy,Chekalini Dispensary,15851,Chekalini Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2020Q1,24,86.0,(F),25+
Ci1bld843vy,Chekalini Dispensary,15851,Chekalini Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2020Q1,5,49.0,(F),20-24
Ci1bld843vy,Chekalini Dispensary,15851,Chekalini Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2020Q2,7,57.0,(F),20-24
Ci1bld843vy,Chekalini Dispensary,15851,Chekalini Ward,Lugari Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,2,2.0,(M),10-14
Ci1bld843vy,Chekalini Dispensary,15851,Chekalini Ward,Lugari Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
Ci1bld843vy,Chekalini Dispensary,15851,Chekalini Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,2019Q4,6,6.0,(M),20-24
Ci1bld843vy,Chekalini Dispensary,15851,Chekalini Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,2020Q2,3,3.0,(M),20-24
Ci1bld843vy,Chekalini Dispensary,15851,Chekalini Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2019Q4,2,21.0,(F),15-19
FGkaUMhNlgb,Ematiha Dispensary,16867,Ingoste-Matiha Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,2020Q1,19,44.0,(F),20-24
FGkaUMhNlgb,Ematiha Dispensary,16867,Ingoste-Matiha Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,2020Q2,7,52.0,(F),20-24
FGkaUMhNlgb,Ematiha Dispensary,16867,Ingoste-Matiha Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,2020Q1,10,9.0,(M),20-24
FGkaUMhNlgb,Ematiha Dispensary,16867,Ingoste-Matiha Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,2020Q2,5,5.0,(M),20-24
FGkaUMhNlgb,Ematiha Dispensary,16867,Ingoste-Matiha Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,2020Q2,25,44.0,(F),15-19
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144,Isukha South Ward,Shinyalu Sub County,Kakamega County,atSQz5O7e2A,2019Q4,20,40.0,(F),25+
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144,Isukha South Ward,Shinyalu Sub County,Kakamega County,atSQz5O7e2A,2020Q1,44,83.0,(F),25+
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144,Isukha South Ward,Shinyalu Sub County,Kakamega County,atSQz5O7e2A,2020Q2,32,56.0,(F),25+
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144,Isukha South Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2019Q4,1,1.0,(F),10-14
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144,Isukha South Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2020Q1,1,3.0,(F),10-14
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144,Isukha South Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2020Q2,2,2.0,(F),10-14
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144,Isukha South Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2020Q2,8,30.0,(F),20-24
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144,Isukha South Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2019Q4,7,7.0,(M),20-24
COpiQeVtvEL,St Pius Musoli Health Centre,16145,Idakho Central Ward,Ikolomani Sub County,Kakamega County,atSQz5O7e2A,2019Q4,115,127.0,(F),25+
COpiQeVtvEL,St Pius Musoli Health Centre,16145,Idakho Central Ward,Ikolomani Sub County,Kakamega County,atSQz5O7e2A,2020Q1,72,92.0,(F),25+
COpiQeVtvEL,St Pius Musoli Health Centre,16145,Idakho Central Ward,Ikolomani Sub County,Kakamega County,gMICOUtzqRb,2019Q4,3,3.0,(F),10-14
COpiQeVtvEL,St Pius Musoli Health Centre,16145,Idakho Central Ward,Ikolomani Sub County,Kakamega County,gMICOUtzqRb,2020Q2,5,5.0,(F),10-14
COpiQeVtvEL,St Pius Musoli Health Centre,16145,Idakho Central Ward,Ikolomani Sub County,Kakamega County,gTkVw97FnQK,2020Q2,41,42.0,(M),25+
COpiQeVtvEL,St Pius Musoli Health Centre,16145,Idakho Central Ward,Ikolomani Sub County,Kakamega County,JiuqbydCIcy,2019Q4,24,33.0,(F),20-24
COpiQeVtvEL,St Pius Musoli Health Centre,16145,Idakho Central Ward,Ikolomani Sub County,Kakamega County,pkShOkgNQt2,2020Q1,10,9.0,(M),20-24
COpiQeVtvEL,St Pius Musoli Health Centre,16145,Idakho Central Ward,Ikolomani Sub County,Kakamega County,YXJf27jfkvS,2019Q4,11,17.0,(F),15-19
FiGBHFGyJas,Turbo Forest Dispensary,16154,Likuyani Ward,Likuyani Sub County,Kakamega County,gTkVw97FnQK,2020Q1,8,9.0,(M),25+
FiGBHFGyJas,Turbo Forest Dispensary,16154,Likuyani Ward,Likuyani Sub County,Kakamega County,JiuqbydCIcy,2019Q4,2,25.0,(F),20-24
FiGBHFGyJas,Turbo Forest Dispensary,16154,Likuyani Ward,Likuyani Sub County,Kakamega County,JiuqbydCIcy,2020Q1,7,18.0,(F),20-24
FiGBHFGyJas,Turbo Forest Dispensary,16154,Likuyani Ward,Likuyani Sub County,Kakamega County,pkShOkgNQt2,2019Q4,8,9.0,(M),20-24
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,2020Q1,55,65.0,(M),25+
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,2020Q2,46,42.0,(M),25+
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,JiuqbydCIcy,2019Q4,15,25.0,(F),20-24
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,pkShOkgNQt2,2020Q1,5,3.0,(M),20-24
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,pkShOkgNQt2,2020Q2,3,2.0,(M),20-24
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,YXJf27jfkvS,2020Q1,27,29.0,(F),15-19
FkiRDv9jRrl,Ikuywa Dispensary,16717,Isukha East Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2019Q4,4,4.0,(F),10-14
FkiRDv9jRrl,Ikuywa Dispensary,16717,Isukha East Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2020Q1,2,2.0,(F),10-14
FkiRDv9jRrl,Ikuywa Dispensary,16717,Isukha East Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2020Q2,1,1.0,(F),10-14
FkiRDv9jRrl,Ikuywa Dispensary,16717,Isukha East Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2020Q1,17,16.0,(F),20-24
FkiRDv9jRrl,Ikuywa Dispensary,16717,Isukha East Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2019Q4,13,6.0,(M),20-24
FkiRDv9jRrl,Ikuywa Dispensary,16717,Isukha East Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q2,4,4.0,(M),20-24
FkiRDv9jRrl,Ikuywa Dispensary,16717,Isukha East Ward,Shinyalu Sub County,Kakamega County,YXJf27jfkvS,2019Q4,16,14.0,(F),15-19
Cyrvs2lDXuc,Musanda (ACK) Clinic,16049,Musanda Ward,Mumias West Sub County,Kakamega County,JiuqbydCIcy,2020Q1,10,8.0,(F),20-24
Cyrvs2lDXuc,Musanda (ACK) Clinic,16049,Musanda Ward,Mumias West Sub County,Kakamega County,JiuqbydCIcy,2020Q2,15,18.0,(F),20-24
Cyrvs2lDXuc,Musanda (ACK) Clinic,16049,Musanda Ward,Mumias West Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,1,1.0,(M),10-14
Cyrvs2lDXuc,Musanda (ACK) Clinic,16049,Musanda Ward,Mumias West Sub County,Kakamega County,pkShOkgNQt2,2020Q1,11,11.0,(M),20-24
Cyrvs2lDXuc,Musanda (ACK) Clinic,16049,Musanda Ward,Mumias West Sub County,Kakamega County,pkShOkgNQt2,2020Q2,4,4.0,(M),20-24
FqsoLjbSI9A,Indangalasia Dispensary,17929,Koyonzo Ward,Matungu Sub County,Kakamega County,JiuqbydCIcy,2020Q1,16,41.0,(F),20-24
FqsoLjbSI9A,Indangalasia Dispensary,17929,Koyonzo Ward,Matungu Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,2,10.0,(M),10-14
FqsoLjbSI9A,Indangalasia Dispensary,17929,Koyonzo Ward,Matungu Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,5,3.0,(M),10-14
FqsoLjbSI9A,Indangalasia Dispensary,17929,Koyonzo Ward,Matungu Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,2,2.0,(M),10-14
FqsoLjbSI9A,Indangalasia Dispensary,17929,Koyonzo Ward,Matungu Sub County,Kakamega County,YXJf27jfkvS,2020Q1,2,15.0,(F),15-19
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,atSQz5O7e2A,2019Q4,46,83.0,(F),25+
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2020Q2,12,22.0,(F),20-24
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,4,4.0,(M),10-14
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,3,5.0,(M),10-14
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,4,3.0,(M),10-14
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2020Q1,6,6.0,(M),20-24
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2019Q4,9,19.0,(F),15-19
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2020Q1,7,14.0,(F),15-19
D4qI2X6dXcu,Chimoi Health Centre,15858,Manda-shivanga Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2020Q2,9,23.0,(F),15-19
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,gTkVw97FnQK,2019Q4,59,59.0,(M),25+
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2020Q1,10,55.0,(F),20-24
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2020Q2,12,52.0,(F),20-24
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,2,1.0,(M),10-14
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,1,0.0,(M),10-14
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2019Q4,4,1.0,(M),20-24
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q1,3,3.0,(M),20-24
d4U4gk3e0uD,Ileho Health Centre,15900,Isukha East Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q2,10,10.0,(M),20-24
