facilityuid,facility,code,ward,sub_county,county,indicator,indicator_name,period,dhis2_value,datim_value
iuatmqJAf90,Matunda Sub-District Hospital,16008.0,Nzoia Ward,Likuyani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,270.0,268.0
M6xawHYldR7,Mapengo Dispensary,16000.0,Chekalini Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,17.0,17.0
cFRuOTWF3ur,Musembe Dispensary (Lugari),16051.0,Chekalini Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,32.0,31.0
sS7IzDF2Tm1,Malaha Dispensary,17150.0,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
aTrw18DrKW1,Mabusi Health Centre,15983.0,Nzoia Ward,Likuyani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,6.0,6.0
HRweTMDGBxV,Shihome Dispensary,16109.0,South Kabras Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,85.0,85.0
mfEvntdmjUe,Chevoso Dispensary,15857.0,South Kabras Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,70.0,69.0
CceWNo4yXvT,Malekha Dispensary,15997.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,44.0,43.0
tENZF6BO4Q7,Mukumu Hospital,16030.0,Isukha South Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,16.0,16.0
s10bI57eZ6v,Namulungu Dispensary,16070.0,Kholera Ward,Matungu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,45.0,44.0
Ohx8SxDgCfo,St Mary's Hospital (Mumias),16141.0,Mumias Central Ward,Mumias West Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,298.0,345.0
sKHkoTOfodh,Elwasambi Dispensary,15873.0,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
IwDcBQwgbEg,Sango Dispensary,16100.0,Sango Ward,Likuyani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,57.0,57.0
wXYxrsjOc8d,Bungasi Health Centre,15827.0,Musanda Ward,Mumias West Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,74.0,72.0
pyNcZj1SiiO,Mumias Dispensary,16035.0,Mumias Central Ward,Mumias West Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,5.0,5.0
vK6NKz2Sr8B,Kharanda Dispensary,15934.0,Bunyala West Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,92.0,92.0
d4U4gk3e0uD,Ileho Health Centre,15900.0,Isukha East Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,4.0,4.0
k0yug2XqYRT,Lumakanda District Hospital,15969.0,Lumakanda Ward,Lugari Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
aldqNnKJgrg,Matioli Dispensary,16006.0,Butsotso South Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
lbpwWBn36iE,Majengo Dispensary,15988.0,Lumakanda Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,28.0,28.0
tmOunpxPDt9,Ap Line Dispensary,15801.0,Shirere Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,362.0,355.0
vlaFA7e0Boh,Lusheya Health Centre,15977.0,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,200.0,193.0
qknYkm1vsuY,Kambiri Health Centre,15916.0,Isukha North Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,87.0,85.0
El8fBMbWcrO,Kuvasali Health Centre,15959.0,East Kabras Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,81.0,81.0
pxlVNltvIME,Malava District Hospital,15996.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,6.0,6.0
uj2UMJenimd,Nabongo Dispensary,16059.0,Sheywe Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,8.0,8.0
COpiQeVtvEL,St Pius Musoli Health Centre,16145.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,2.0,2.0
gl9nmj6WvWP,Budonga Dispensary,15812.0,Bunyala West Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,80.0,80.0
wcM6pww7h2a,Bukura Health Centre,15820.0,Butsotso South Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
FiGBHFGyJas,Turbo Forest Dispensary,16154.0,Likuyani Ward,Likuyani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,35.0,35.0
rog82qbp7Oh,Bushiangala Health Centre,15832.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,4.0,4.0
tENZF6BO4Q7,Mukumu Hospital,16030.0,Isukha South Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,16.0,16.0
COpiQeVtvEL,St Pius Musoli Health Centre,16145.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
ByiHGSgYyaR,Mbagara Dispensary,16011.0,Mautuma Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,62.0,62.0
iIngX6G2Ezq,Kongoni Health Centre,15955.0,Kongoni Ward,Likuyani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,3.0,3.0
vhGugNZUV3w,Savane Dispensary,16101.0,Idakho East Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,4.0,4.0
y1jWd1Ug7ts,Shibwe Sub-District Hospital,16107.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,179.0,177.0
gl9nmj6WvWP,Budonga Dispensary,15812.0,Bunyala West Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,103.0,103.0
c6oal13vwWU,Shivanga Health Centre,16122.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,2.0
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078.0,Bunyala Central Ward,Navakholo Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,5.0,5.0
tmOunpxPDt9,Ap Line Dispensary,15801.0,Shirere Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,372.0,363.0
nNM3ZA9ErqU,Shikusa Health Centre,16112.0,Isukha North Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
QwmMZVZSkRy,Lugari Forest Dispensary,15964.0,Lugari Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,75.0,75.0
El8fBMbWcrO,Kuvasali Health Centre,15959.0,East Kabras Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,75.0,73.0
PKZbcnRwCfc,Sinoko Dispensary (Likuyani),16127.0,Sinoko Ward,Likuyani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1.0,1.0
KzjIbQebF4W,Shiseso Health Centre,16119.0,Idakho North Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,3.0,3.0
ozud4J6eShX,Eshikulu Dispensary,17217.0,Etenje Ward,Mumias West Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
bm0xjIsElOx,Namagara Dispensary,16064.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,65.0,62.0
bm0xjIsElOx,Namagara Dispensary,16064.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,48.0,47.0
V4mRikko5vW,Lung'anyiro Dispensary,15972.0,Namamali Ward,Matungu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,6.0,6.0
D4qI2X6dXcu,Chimoi Health Centre,15858.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,60.0,60.0
r7Lt1WaGvWx,Shikumu Dispensary,16483.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,6.0,6.0
WVQA3Ztjy6t,Iguhu District Hospital,15899.0,Idakho East Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,6.0,6.0
WVQA3Ztjy6t,Iguhu District Hospital,15899.0,Idakho East Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,5.0,5.0
eFmuvjEF89U,Mung'ang'a Dispensary,16041.0,East wanga Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,3.0,3.0
zvicDsjeRbr,Lunyito Dispensary,15974.0,Lugari Ward,Lugari Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
ozud4J6eShX,Eshikulu Dispensary,17217.0,Etenje Ward,Mumias West Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,2.0
D4qI2X6dXcu,Chimoi Health Centre,15858.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,48.0,46.0
lUeBChLhZoD,Munyuki Dispensary,16046.0,Lumakanda Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,61.0,60.0
z9FKHisHLl1,Mukuyu Dispensary,16031.0,Mautuma Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,70.0,69.0
uBuA0tgQVms,Mumias Sugar Clinic,16038.0,Mumias North Ward,Mumias West Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,4.0,4.0
y1jWd1Ug7ts,Shibwe Sub-District Hospital,16107.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,165.0,159.0
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078.0,Bunyala Central Ward,Navakholo Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,6.0,6.0
ndBnE6yUjoy,Bukaya Health Centre,15817.0,Etenje Ward,Mumias West Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,102.0,100.0
rog82qbp7Oh,Bushiangala Health Centre,15832.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,3.0,3.0
iIngX6G2Ezq,Kongoni Health Centre,15955.0,Kongoni Ward,Likuyani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,8.0,8.0
mfEvntdmjUe,Chevoso Dispensary,15857.0,South Kabras Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,77.0,77.0
vhGugNZUV3w,Savane Dispensary,16101.0,Idakho East Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
W1JxUhwofMg,Shikokho Dispensary,16110.0,Idakho East Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,19.0,16.0
FkiRDv9jRrl,Ikuywa Dispensary,16717.0,Isukha East Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1.0,1.0
S9Q1bx9tpZz,Chombeli Health Centre,15859.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,157.0,155.0
uj2UMJenimd,Nabongo Dispensary,16059.0,Sheywe Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,6.0,6.0
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987.0,Lwandeti Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,23.0,22.0
DdPmglUPme3,Kilingili Health Centre,15945.0,Idakho South Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,4.0,4.0
WHog7fSSmKt,Makunga Rhdc,15991.0,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,168.0,163.0
uBuA0tgQVms,Mumias Sugar Clinic,16038.0,Mumias North Ward,Mumias West Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,9.0,9.0
ilI3ROaTEuf,Maturu Dispensary,16009.0,Lwandeti Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,102.0,102.0
rog82qbp7Oh,Bushiangala Health Centre,15832.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,1.0,1.0
r5bAjjkOcRq,Khalaba Health Centre,15931.0,Khalaba Ward,Matungu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
IBvuTu4Q05K,Eshirembe Dispensary,17133.0,Butsotso South Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
y1jWd1Ug7ts,Shibwe Sub-District Hospital,16107.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,171.0,169.0
DkcS7mBduV7,Emusanda Dispensary,16762.0,Butsotso Central Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,63.0,63.0
DIonv0JYDFH,Nala Maternity and Nursing Home,16062.0,Shirere Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,42.0,41.0
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144.0,Isukha South Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,56.0,55.0
fVYB9g9ByWU,Elwesero Dispensary,15874.0,Shirere Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987.0,Lwandeti Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,27.0,27.0
FGkaUMhNlgb,Ematiha Dispensary,16867.0,Ingoste-Matiha Ward,Navakholo Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
wP6cPKxmPwl,Approved Dispensary,15804.0,Mahiakalo Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,5.0,5.0
sKHkoTOfodh,Elwasambi Dispensary,15873.0,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,2.0
eFmuvjEF89U,Mung'ang'a Dispensary,16041.0,East wanga Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
k0yug2XqYRT,Lumakanda District Hospital,15969.0,Lumakanda Ward,Lugari Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,6.0,6.0
dI28kasf8Jj,Bushiri Health Centre,15833.0,Ingoste-Matiha Ward,Navakholo Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,5.0,5.0
BRIBehwYmcd,Shamakhubu Health Centre,16104.0,Murhanda Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,80.0,79.0
WHog7fSSmKt,Makunga Rhdc,15991.0,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,151.0,148.0
zjvUyYZscbf,St Charles Lwanga Health Centre,15957.0,Chekalini Ward,Lugari Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
vlaFA7e0Boh,Lusheya Health Centre,15977.0,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,74.0,73.0
lUeBChLhZoD,Munyuki Dispensary,16046.0,Lumakanda Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,51.0,50.0
r5bAjjkOcRq,Khalaba Health Centre,15931.0,Khalaba Ward,Matungu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,3.0,3.0
ByiHGSgYyaR,Mbagara Dispensary,16011.0,Mautuma Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,47.0,47.0
nNM3ZA9ErqU,Shikusa Health Centre,16112.0,Isukha North Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
hUDoz9oxecE,Eshiongo Dispensary,15883.0,Shinoyi-Shikomari-Esumeiya Ward,Navakholo Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
S9Q1bx9tpZz,Chombeli Health Centre,15859.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,155.0,155.0
DkcS7mBduV7,Emusanda Dispensary,16762.0,Butsotso Central Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,74.0,73.0
uj2UMJenimd,Nabongo Dispensary,16059.0,Sheywe Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
KzjIbQebF4W,Shiseso Health Centre,16119.0,Idakho North Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
El8fBMbWcrO,Kuvasali Health Centre,15959.0,East Kabras Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,77.0,76.0
iIngX6G2Ezq,Kongoni Health Centre,15955.0,Kongoni Ward,Likuyani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
ZWaly1q0aqs,Imalaba Dispensary,16484.0,Idakho South Ward,Ikolomani Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
UVRLJhXsWSL,Kimangeti Dispensary,15949.0,Chemuche Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
pyNcZj1SiiO,Mumias Dispensary,16035.0,Mumias Central Ward,Mumias West Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,187.0,183.0
DkcS7mBduV7,Emusanda Dispensary,16762.0,Butsotso Central Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
W1JxUhwofMg,Shikokho Dispensary,16110.0,Idakho East Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,10.0,10.0
JTL8OVhlUqF,Chebwai Mission Dispensary,15849.0,Butali/Chegulo Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,45.0,44.0
S9Q1bx9tpZz,Chombeli Health Centre,15859.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,141.0,139.0
DkcS7mBduV7,Emusanda Dispensary,16762.0,Butsotso Central Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,105.0,101.0
dI28kasf8Jj,Bushiri Health Centre,15833.0,Ingoste-Matiha Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,249.0,246.0
PuVGCzBiYAp,Shibanze Dispensary,16123.0,Kholera Ward,Matungu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,87.0,85.0
Hz0YZaxawTo,Ahmadiya Hospital,15791.0,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,76.0,74.0
vK6NKz2Sr8B,Kharanda Dispensary,15934.0,Bunyala West Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,92.0,92.0
UNbhlHZjMF2,Shamberere Dispensary,16105.0,South Kabras Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,111.0,110.0
PLczdqs5KKm,Nyaporo Dispensary,17082.0,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1.0,1.0
UVRLJhXsWSL,Kimangeti Dispensary,15949.0,Chemuche Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,80.0,80.0
rVLDPAPrFsC,Imulama Dispensary,16481.0,Idakho North Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,25.0,25.0
iIngX6G2Ezq,Kongoni Health Centre,15955.0,Kongoni Ward,Likuyani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,130.0,130.0
CceWNo4yXvT,Malekha Dispensary,15997.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
r5bAjjkOcRq,Khalaba Health Centre,15931.0,Khalaba Ward,Matungu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,243.0,239.0
c6oal13vwWU,Shivanga Health Centre,16122.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,76.0,76.0
vlaFA7e0Boh,Lusheya Health Centre,15977.0,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,7.0,7.0
lUeBChLhZoD,Munyuki Dispensary,16046.0,Lumakanda Ward,Lugari Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
uBuA0tgQVms,Mumias Sugar Clinic,16038.0,Mumias North Ward,Mumias West Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1.0,1.0
z3XPCm6Ssp3,Imbiakalo Dispensary,15901.0,West Kabras Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,44.0,43.0
LJ5JNqUKr2k,Chegulo Dispensary,15850.0,Butali/Chegulo Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
