facilityuid,facility,code,ward,sub_county,county,indicator,period,dhis2_value,datim_value,gender,age
NoZjHcIDHGW,Kegonga District Hospital,13663,Nyabasi east Ward,Kuria East Sub County,Migori County,gMICOUtzqRb,2020Q2,6,6.0,(F),10-14
NoZjHcIDHGW,Kegonga District Hospital,13663,Nyabasi east Ward,Kuria East Sub County,Migori County,gTkVw97FnQK,2020Q1,81,90.0,(M),25+
NoZjHcIDHGW,Kegonga District Hospital,13663,Nyabasi east Ward,Kuria East Sub County,Migori County,gTkVw97FnQK,2020Q2,159,139.0,(M),25+
NoZjHcIDHGW,Kegonga District Hospital,13663,Nyabasi east Ward,Kuria East Sub County,Migori County,OePJt8CcZ0d,2020Q2,21,13.0,,1-9
NoZjHcIDHGW,Kegonga District Hospital,13663,Nyabasi east Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2019Q4,13,16.0,(M),15-19
NoZjHcIDHGW,Kegonga District Hospital,13663,Nyabasi east Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2020Q1,9,12.0,(M),15-19
NoZjHcIDHGW,Kegonga District Hospital,13663,Nyabasi east Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2020Q2,17,17.0,(M),15-19
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2019Q4,200,228.0,(F),25+
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q1,186,177.0,(F),25+
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q2,120,131.0,(F),25+
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2019Q4,6,6.0,(F),10-14
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q1,3,3.0,(F),10-14
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q2,4,3.0,(F),10-14
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2019Q4,108,111.0,(M),25+
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q1,89,93.0,(M),25+
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q2,64,54.0,(M),25+
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2019Q4,13,13.0,,1-9
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q1,8,8.0,,1-9
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q2,12,11.0,,1-9
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2019Q4,58,59.0,(M),15-19
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q1,32,38.0,(M),15-19
NpKmhJBECVb,Saro Dispensary,14069,Kakrao Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q2,19,21.0,(M),15-19
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,415,401.0,(F),25+
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,281,257.0,(F),25+
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q2,134,154.0,(F),25+
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,22,24.0,(F),10-14
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,19,19.0,(F),10-14
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q2,8,10.0,(F),10-14
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2019Q4,274,263.0,(M),25+
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,195,195.0,(M),25+
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,145,145.0,(M),25+
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q2,15,15.0,,1-9
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2019Q4,35,39.0,(M),15-19
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q1,45,45.0,(M),15-19
NRf14PUD9xc,Karungu Sub-District Hospital,13656,Kachieng' Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q2,66,66.0,(M),15-19
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,atSQz5O7e2A,2019Q4,19,48.0,(F),25+
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,atSQz5O7e2A,2020Q1,34,77.0,(F),25+
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,atSQz5O7e2A,2020Q2,56,86.0,(F),25+
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,gTkVw97FnQK,2020Q1,30,25.0,(M),25+
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,gTkVw97FnQK,2020Q2,48,51.0,(M),25+
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,OePJt8CcZ0d,2020Q2,2,2.0,,1-9
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2019Q4,3,3.0,(M),15-19
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2020Q1,7,6.0,(M),15-19
nt3hEvSThtX,Getambwega Dispensary,13565,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2020Q2,4,5.0,(M),15-19
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,JiuqbydCIcy,2020Q2,34,89.0,(F),20-24
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,pkShOkgNQt2,2019Q4,34,34.0,(M),20-24
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,pkShOkgNQt2,2020Q2,8,11.0,(M),20-24
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,YXJf27jfkvS,2019Q4,48,111.0,(F),15-19
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,YXJf27jfkvS,2020Q1,10,58.0,(F),15-19
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2019Q4,455,535.0,(F),25+
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q1,325,434.0,(F),25+
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q2,109,215.0,(F),25+
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2019Q4,470,470.0,(M),25+
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q1,316,319.0,(M),25+
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q2,127,126.0,(M),25+
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2019Q4,29,29.0,,1-9
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q1,18,18.0,,1-9
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2019Q4,68,68.0,(M),15-19
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q1,47,47.0,(M),15-19
Oa3osQS1OkN,St Joseph Mission Hospital,14110,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q2,13,13.0,(M),15-19
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q2,77,79.0,(F),25+
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,78,72.0,(M),25+
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q1,83,56.0,(F),20-24
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q2,44,48.0,(F),20-24
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,29,27.0,(M),10-14
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,4,5.0,(M),10-14
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q2,6,6.0,(M),10-14
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2019Q4,29,34.0,,1-9
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2019Q4,36,37.0,(M),20-24
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,10,8.0,(M),20-24
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q1,70,50.0,(F),15-19
pJP2SYBe0bB,Nyamasare Dispensary,13900,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q2,40,41.0,(F),15-19
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q2,87,167.0,(F),25+
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2019Q4,2,6.0,(F),10-14
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2019Q4,43,71.0,(F),20-24
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q1,4,12.0,(F),10-14
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q2,3,2.0,(F),10-14
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2019Q4,102,103.0,(M),25+
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q1,67,74.0,(M),25+
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2019Q4,15,12.0,,1-9
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q1,31,30.0,,1-9
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q2,20,22.0,,1-9
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2019Q4,45,51.0,(M),15-19
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q1,11,8.0,(M),15-19
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q2,5,14.0,(M),15-19
Oh2bAGRnSwV,Ogwedhi Health Centre,13969,Kwa Ward,Suna East Sub County,Migori County,YXJf27jfkvS,2020Q2,20,49.0,(F),15-19
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q1,48,60.0,(F),20-24
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q2,36,37.0,(F),20-24
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2019Q4,10,11.0,(M),10-14
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2020Q1,10,5.0,(M),10-14
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q1,10,9.0,(M),20-24
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q2,7,8.0,(M),20-24
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2019Q4,48,75.0,(F),15-19
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2020Q1,37,46.0,(F),15-19
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,118,134.0,(F),25+
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2019Q4,36,42.0,(F),10-14
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2020Q1,14,12.0,(F),10-14
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2020Q2,14,16.0,(F),10-14
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,68,74.0,(M),25+
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q1,62,79.0,(F),20-24
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q2,55,53.0,(F),20-24
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,19,19.0,(M),10-14
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q2,3,1.0,(M),10-14
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q1,3,7.0,,1-9
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,33,14.0,(M),20-24
pS72TtLnCvM,Ongito Dispensary,13988,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,57,85.0,(F),15-19
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2020Q2,82,65.0,(M),25+
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2019Q4,51,160.0,(F),20-24
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,48,125.0,(F),20-24
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,lj9QYJqS7bN,2019Q4,7,4.0,(M),10-14
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,lj9QYJqS7bN,2020Q1,4,4.0,(M),10-14
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,OePJt8CcZ0d,2019Q4,17,14.0,,1-9
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,OePJt8CcZ0d,2020Q1,11,8.0,,1-9
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,OePJt8CcZ0d,2020Q2,4,4.0,,1-9
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,28,71.0,(F),20-24
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2019Q4,12,17.0,,1-9
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,29,16.0,(M),20-24
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,23,9.0,(M),20-24
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q2,15,15.0,(M),20-24
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,15,40.0,(F),15-19
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2019Q4,182,226.0,(F),25+
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,87,106.0,(F),25+
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q2,87,70.0,(F),25+
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2019Q4,7,7.0,(F),10-14
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q1,7,5.0,(F),10-14
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2019Q4,130,148.0,(M),25+
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,69,71.0,(M),25+
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q2,50,50.0,(M),25+
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2019Q4,29,40.0,,1-9
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q1,37,37.0,,1-9
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2019Q4,44,49.0,(M),15-19
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q1,10,10.0,(M),15-19
OnMW8Kn4YDf,Ogada Dispensary,13960,Wasimbete Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q2,8,8.0,(M),15-19
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2019Q4,14,19.0,(F),10-14
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q1,3,7.0,(F),10-14
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q2,3,2.0,(F),10-14
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2019Q4,7,8.0,(M),10-14
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2020Q1,3,8.0,(M),10-14
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2020Q2,3,7.0,(M),10-14
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q1,19,37.0,,1-9
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,pkShOkgNQt2,2019Q4,39,37.0,(M),20-24
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,pkShOkgNQt2,2020Q1,12,14.0,(M),20-24
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,YXJf27jfkvS,2019Q4,56,100.0,(F),15-19
q3Hiw70svzH,Midoti Dispensary,13804,Suna central Ward,Suna East Sub County,Migori County,YXJf27jfkvS,2020Q2,16,44.0,(F),15-19
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2019Q4,130,240.0,(F),25+
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2020Q1,95,190.0,(F),25+
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2020Q2,67,133.0,(F),25+
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2019Q4,123,100.0,(M),25+
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2020Q1,100,104.0,(M),25+
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2019Q4,28,24.0,(M),15-19
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2020Q1,8,7.0,(M),15-19
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2020Q2,11,12.0,(M),15-19
OQUMus9IsA1,Bugumbe Health Centre,13517,Tagare Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q2,12,55.0,(F),15-19
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,31,180.0,(F),25+
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,111,116.0,(F),25+
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q2,62,53.0,(F),25+
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2019Q4,49,80.0,(M),25+
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,74,72.0,(M),25+
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,42,40.0,(M),25+
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,7,2.0,(M),10-14
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q1,8,1.0,(M),10-14
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q2,14,14.0,,1-9
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2019Q4,27,21.0,(M),15-19
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q1,12,18.0,(M),15-19
orKDpItM56v,Agenga Dispensary,13467,North kadem Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q2,6,6.0,(M),15-19
QiXeOXMmlX0,Arombe Dispensary,13486,Wiga Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2019Q4,128,274.0,(F),20-24
QiXeOXMmlX0,Arombe Dispensary,13486,Wiga Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q1,89,152.0,(F),20-24
QiXeOXMmlX0,Arombe Dispensary,13486,Wiga Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q2,93,76.0,(F),20-24
QiXeOXMmlX0,Arombe Dispensary,13486,Wiga Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q2,14,11.0,(M),20-24
QiXeOXMmlX0,Arombe Dispensary,13486,Wiga Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2019Q4,63,165.0,(F),15-19
QiXeOXMmlX0,Arombe Dispensary,13486,Wiga Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2020Q1,48,83.0,(F),15-19
QzrC7FpTOCf,Macalder Mission Dispensary,13744,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,130,127.0,(F),25+
QzrC7FpTOCf,Macalder Mission Dispensary,13744,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,124,123.0,(F),25+
